last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
1693000225,29,84.2,3.8,6.1,180,S,1009,29.8,0,0,79,75,32,89.6,5,3,7,2.5,4
1693000226,29,84.2,3.8,6.1,180,S,1009,29.8,0,0,79,75,32,89.6,5,3,7,2.5,4
1693000227,29,84.2,3.8,6.1,180,S,1009,29.8,0,0,79,75,32,89.6,5,3,7,2.5,4
1693000228,29.2,84.6,3.8,6.1,311,NW,1005,29.68,0.1,0,73,87,33.9,93,10,6,6,4.5,7.2
1693000229,27,80.6,3.1,5,315,NW,1006,29.7,0.2,0.01,74,82,29.7,85.5,9,5,6,4,6.5
1693000230,27,80.6,3.1,5,315,NW,1006,29.7,0.2,0.01,74,82,29.7,85.5,9,5,6,4,6.5
1693000231,26.7,80.1,2.2,3.6,47,NE,1006,29.71,0,0,57,23,27.8,82,10,6,7,1.1,1.8
1693000232,29.6,85.3,2.2,3.6,85,E,1005,29.67,0.1,0,75,83,35.1,95.2,10,6,6,2.2,3.6
1693000233,24.6,76.3,3.1,5,301,WNW,1005,29.69,0.1,0,67,84,26.1,79,10,6,5,5.8,9.4
1693000234,23.8,74.8,2.2,3.6,160,SSE,1007,29.72,0,0,61,26,25.4,77.7,10,6,6,1.6,2.5
1693000235,29.6,85.3,2.2,3.6,85,E,1005,29.67,0.1,0,75,83,35.1,95.2,10,6,6,2.2,3.6
1693000236,33,91.4,3.8,6.1,40,NE,1004,29.65,0,0,67,50,40,104,5,3,8,2.5,4
1693000237,31.4,88.5,2.2,3.6,43,NE,1005,29.67,0,0,66,18,37.6,99.7,10,6,8,2.5,4
1693000238,30.4,86.7,2.2,3.6,184,S,1004,29.65,0.1,0,75,76,37,98.6,10,6,7,2,3.2
1693000239,26,78.8,11.9,19.1,300,WNW,1015,29.97,0,0,58,50,26.6,79.9,10,6,7,13.6,22
1693000240,28.4,83.1,6,9.7,316,NW,1008,29.77,0,0,58,18,30,86,10,6,7,6.9,11.2
1693000241,30.5,86.9,5.8,9.4,312,NW,1007,29.72,0,0,52,7,32.7,90.9,10,6,8,6.7,10.8
1693000242,29.8,85.6,6.7,10.8,297,WNW,1007,29.74,0,0,55,11,32,89.6,10,6,7,7.8,12.6
1693000243,30.8,87.4,2.2,3.6,335,NNW,1008,29.76,0,0,61,15,34.8,94.6,10,6,8,1.6,2.5
1693000244,29.5,85.1,7.6,12.2,294,WNW,1007,29.74,0,0,58,16,31.8,89.2,10,6,7,8.7,14
1693000245,28.7,83.7,5.8,9.4,287,WNW,1007,29.73,0,0,58,8,30.6,87.1,10,6,7,6.7,10.8
1693000246,32.1,89.8,2.2,3.6,286,WNW,1004,29.65,0.1,0,58,87,37.1,98.8,10,6,7,2.2,3.6
1693000247,28.4,83.1,7.6,12.2,310,NW,1008,29.76,0,0,56,46,29.9,85.8,10,6,7,8.7,14
1693000248,30.4,86.7,13,20.9,261,W,1006,29.71,0,0,56,4,33,91.4,10,6,8,15,24.1
1693000249,30.3,86.5,6.3,10.1,292,WNW,1007,29.73,0,0,53,20,32.5,90.5,10,6,8,7.2,11.5
1693000250,30.1,86.2,5.6,9,326,NNW,1006,29.7,0,0,56,11,32.5,90.5,10,6,8,6.5,10.4
1693000251,28.7,83.7,12.8,20.5,296,WNW,1010,29.82,0,0,48,9,29.4,84.9,10,6,7,14.8,23.8
1693000252,30.2,86.4,6.5,10.4,293,WNW,1007,29.73,0,0,54,15,32.4,90.3,10,6,8,7.4,11.9
1693000253,30.5,86.9,6.5,10.4,286,WNW,1007,29.72,0,0,54,7,33,91.4,10,6,8,7.4,11.9
1693000254,29.5,85.1,7.6,12.2,294,WNW,1007,29.74,0,0,58,16,31.8,89.2,10,6,7,8.7,14
1693000255,29.5,85.1,7.6,12.2,294,WNW,1007,29.74,0,0,58,16,31.8,89.2,10,6,7,8.7,14
1693000256,30.7,87.3,4.9,7.9,337,NNW,1007,29.72,0,0,53,22,33.2,91.8,10,6,8,5.6,9
1693000257,30.6,87.1,5.8,9.4,269,W,1006,29.72,0,0,54,5,33.2,91.8,10,6,8,6.7,10.8
1693000258,28.9,84,2.2,3.6,33,NNE,1007,29.73,0,0,53,20,30.3,86.5,10,6,7,2.7,4.3
1693000259,30.2,86.4,6.5,10.4,293,WNW,1007,29.73,0,0,54,15,32.4,90.3,10,6,8,7.4,11.9
1693000260,30.5,86.9,6.5,10.4,286,WNW,1007,29.72,0,0,54,7,33,91.4,10,6,8,7.4,11.9
1693000261,28.6,83.5,3.8,6.1,242,WSW,1006,29.71,0,0,58,6,30.5,86.9,10,6,7,4.5,7.2
1693000262,26.3,79.3,3.8,6.1,240,WSW,1007,29.72,0,0,59,11,27.4,81.3,10,6,7,4.5,7.2
1693000263,27.9,82.2,2.2,3.6,159,SSE,1006,29.7,0.1,0,63,83,29.9,85.8,10,6,6,2.7,4.3
1693000264,4,39.2,8.1,13,239,WSW,1014,29.94,0,0,48,5,0.8,33.4,10,6,2,11.9,19.1
1693000265,30.5,86.9,4.9,7.9,291,WNW,1005,29.67,0,0,63,14,34.7,94.5,10,6,8,5.8,9.4
1693000266,30.5,86.9,3.6,5.8,266,W,1005,29.68,0,0,60,7,34,93.2,10,6,8,4,6.5
1693000267,26.1,79,2.5,4,262,W,1007,29.74,0,0,64,14,27.6,81.7,10,6,7,2.9,4.7
1693000268,23.5,74.3,4.3,6.8,243,WSW,1007,29.74,0,0,60,9,25.2,77.4,10,6,6,6.3,10.1
1693000269,15.2,59.4,8.3,13.3,196,SSW,1012,29.87,0,0,63,10,15.2,59.4,10,6,5,9.6,15.5
1693000270,27.9,82.2,2.2,3.6,159,SSE,1006,29.7,0.1,0,63,83,29.9,85.8,10,6,6,2.7,4.3
1693000271,13.4,56.1,6.7,10.8,226,SW,1012,29.88,0.1,0,65,79,12.5,54.5,10,6,3,8.3,13.3
1693000272,28.8,83.8,6.7,10.8,293,WNW,1007,29.74,0,0,58,19,30.7,87.3,10,6,7,7.8,12.6
1693000273,29.6,85.3,8.7,14,309,NW,1010,29.83,0,0,66,20,33.2,91.8,10,6,7,10.1,16.2
1693000274,32.8,91,3.4,5.4,301,WNW,1010,29.83,0,0,50,56,36.5,97.7,10,6,8,3.8,6.1
1693000275,28.3,82.9,3.8,6.1,323,NW,1011,29.84,0,0,71,31,31.7,89.1,10,6,7,4.5,7.2
1693000276,31,87.8,6.9,11.2,10,N,1010,29.83,0,0,63,50,37.2,98.9,5,3,7,5.1,8.3
1693000277,28.6,83.5,2.2,3.6,249,WSW,1010,29.84,0,0,69,21,32,89.6,10,6,7,2,3.2
1693000278,29,84.2,6.9,11.2,290,WNW,1011,29.85,0.1,0,75,75,33.5,92.2,6,3,6,8.3,13.3
1693000279,29.7,85.5,5.4,8.6,258,WSW,1011,29.85,0,0,53,44,31.4,88.5,10,6,7,6.3,10.1
1693000280,29,84.2,9.4,15.1,300,WNW,1010,29.83,0,0,62,50,32.4,90.3,6,3,7,11.9,19.1
1693000281,32.3,90.1,3.8,6.1,310,NW,1010,29.83,0,0,52,22,35.9,96.6,10,6,8,4.5,7.2
1693000282,31,87.8,6.9,11.2,10,N,1010,29.83,0,0,63,50,35.2,95.3,5,3,8,6,9.7
1693000283,31,87.8,4.3,6.8,190,S,1011,29.85,0,0,52,25,34.7,94.5,6,3,8,10.7,17.3
1693000284,30,86,5.6,9,260,W,1010,29.83,0.1,0,75,50,32.7,90.8,6,3,7,6.7,10.8
1693000285,29,84.2,9.4,15.1,300,WNW,1010,29.83,0,0,62,50,30.4,86.7,6,3,8,5.1,8.3
1693000286,27.6,81.7,12.3,19.8,314,NW,1011,29.85,0,0,79,50,31.3,88.3,10,6,7,17,27.4
1693000287,32,89.6,10.5,16.9,320,NW,1005,29.68,0,0,63,50,36.4,97.4,4,2,8,9.8,15.8
1693000288,33.7,92.7,5.6,9,298,WNW,1004,29.65,0.1,0,52,77,38.8,101.8,10,6,7,6.7,10.8
1693000289,33.6,92.5,4.7,7.6,352,N,1004,29.65,0,0,52,23,38.8,101.8,10,6,8,5.4,8.6
1693000290,34,93.2,6.9,11.2,300,WNW,1004,29.65,0,0,60,50,38.3,101,3.2,1,8,7.6,12.2
1693000291,33.1,91.6,6.3,10.1,330,NNW,1004,29.65,0,0,55,18,38.4,101.1,10,6,8,7.2,11.5
1693000292,21.4,70.5,5.4,8.6,149,SSE,1007,29.74,0,0,69,33,21.4,70.5,10,6,6,9.6,15.5
1693000293,31.6,88.9,2.2,3.6,150,SSE,1004,29.66,0,0,64,20,37.2,99,10,6,8,2.5,4
1693000294,33.4,92.1,8.9,14.4,335,NNW,1004,29.66,0,0,49,19,37.5,99.5,10,6,8,10.3,16.6
1693000295,34,93.2,6.9,11.2,300,WNW,1004,29.65,0,0,60,50,38.2,100.7,3.2,1,8,8.1,13
1693000296,33.6,92.5,7.8,12.6,327,NNW,1004,29.65,0,0,51,17,38.5,101.3,10,6,8,8.9,14.4
1693000297,33.8,92.8,6.3,10.1,335,NNW,1005,29.66,0,0,44,11,37,98.6,10,6,8,7.2,11.5
1693000298,32.3,90.1,6.5,10.4,327,NNW,1005,29.69,0,0,48,14,34.9,94.8,10,6,8,7.4,11.9
1693000299,31.5,88.7,2.5,4,145,SE,1004,29.65,0.1,0,65,71,37.4,99.3,10,6,7,3.1,5
1693000300,34,93.2,6.9,11.2,300,WNW,1004,29.65,0.2,0.01,60,50,39.2,102.5,3.2,1,7,8.3,13.3
1693000301,27.3,81.1,3.4,5.4,306,NW,1006,29.71,0.2,0.01,68,82,29.4,84.9,9,5,6,4.5,7.2
1693000302,27.3,81.1,3.6,5.8,309,NW,1006,29.71,0.2,0.01,68,80,29.5,85.1,9,5,6,4.7,7.6
1693000303,32.1,89.8,4.7,7.6,321,NW,1005,29.67,0,0,53,8,35.9,96.6,10,6,8,5.4,8.6
1693000304,29,84.2,2.2,3.6,48,NE,1005,29.68,0,0,84,75,29.9,85.8,5,3,8,8.3,13.3
1693000305,29,84.2,2.2,3.6,69,ENE,1005,29.68,0.2,0.01,84,75,30.8,87.4,5,3,7,4.3,6.8
1693000306,32.7,90.9,2.9,4.7,318,NW,1005,29.67,0,0,50,6,36.3,97.3,10,6,8,3.4,5.4
1693000307,33.5,92.3,5.8,9.4,296,WNW,1005,29.67,0,0,45,6,36.5,97.7,10,6,8,6.7,10.8
1693000308,34.4,93.9,6.7,10.8,278,W,1004,29.66,0,0,41,5,37.1,98.8,10,6,8,7.8,12.6
1693000309,29,84.2,2.2,3.6,48,NE,1005,29.68,0.2,0.01,84,75,30.7,87.2,5,3,7,11.2,18
1693000310,34.2,93.6,3.8,6.1,272,W,1004,29.66,0,0,43,9,37.3,99.1,10,6,8,4.5,7.2
1693000311,30.4,86.7,2.5,4,65,ENE,1005,29.68,0.1,0,61,84,34,93.2,10,6,7,3.1,5
1693000312,30.9,87.6,2.7,4.3,100,E,1005,29.68,0.2,0.01,59,85,34.6,94.3,9,5,7,3.6,5.8
1693000313,34.5,94.1,5.1,8.3,251,WSW,1004,29.65,0,0,42,10,37.5,99.5,10,6,8,5.8,9.4
1693000314,34.6,94.3,2.5,4,305,NW,1004,29.66,0,0,42,6,37.8,100,10,6,8,2.9,4.7
1693000315,30.2,86.4,2.2,3.6,340,NNW,1006,29.7,0.5,0.02,60,87,33.5,92.3,9,5,7,2.5,4
1693000316,30.1,86.2,5.6,9,326,NNW,1006,29.7,0,0,56,11,32.5,90.5,10,6,8,6.5,10.4
1693000317,34.7,94.5,2.2,3.6,323,NW,1004,29.65,0,0,42,10,37.8,100,10,6,8,2,3.2
1693000318,35.2,95.4,7.2,11.5,230,SW,1004,29.64,0,0,40,8,38.1,100.6,10,6,9,8.3,13.3
1693000319,33.7,92.7,4.9,7.9,297,WNW,1005,29.66,0,0,44,6,36.7,98.1,10,6,8,5.6,9
1693000320,27.8,82,6.9,11.2,305,NW,1011,29.85,0,0,54,19,28.9,84,10,6,7,8.1,13
1693000321,27.4,81.3,7.4,11.9,292,WNW,1011,29.85,0,0,54,18,28.3,82.9,10,6,7,8.5,13.7
1693000322,29.5,85.1,10.5,16.9,309,NW,1009,29.8,0,0,53,30,31,87.8,10,6,7,12.1,19.4
1693000323,25.3,77.5,6.9,11.2,288,WNW,1012,29.87,0,0,60,31,26.4,79.5,10,6,7,8.1,13
1693000324,27.1,80.8,14.8,23.8,293,WNW,1011,29.85,0,0,57,8,28.3,82.9,10,6,7,17,27.4
1693000325,27.7,81.9,11,17.6,278,W,1011,29.85,0,0,60,54,29.3,84.7,10,6,7,12.5,20.2
1693000326,30.5,86.9,11.9,19.1,308,NW,1009,29.8,0,0,48,12,31.9,89.4,10,6,8,13.6,22
1693000327,26,78.8,11.9,19.1,300,WNW,1015,29.97,0,0,58,50,26.5,79.7,10,6,7,14.8,23.8
1693000328,27.1,80.8,11.6,18.7,278,W,1011,29.84,0,0,60,37,28.5,83.3,10,6,7,13.4,21.6
1693000329,27.8,82,9.4,15.1,309,NW,1009,29.8,0.1,0,63,51,29.7,85.5,10,6,6,11.9,19.1
1693000330,29.6,85.3,10.7,17.3,310,NW,1009,29.8,0,0,52,20,31.1,88,10,6,7,12.3,19.8
1693000331,28.1,82.6,12.8,20.5,285,WNW,1010,29.83,0,0,53,12,29.1,84.4,10,6,7,14.8,23.8
1693000332,29,84.2,6.9,11.2,290,WNW,1011,29.85,0,0,75,75,32.8,91.1,6,3,7,6,9.7
1693000333,29.1,84.4,13.9,22.3,293,WNW,1010,29.82,0,0,50,19,30.1,86.2,10,6,7,15.9,25.6
1693000334,25.2,77.4,8.7,14,287,WNW,1012,29.88,0,0,62,10,26.5,79.7,10,6,7,10.1,16.2
1693000335,27.2,81,8.3,13.3,278,W,1011,29.86,0,0,63,45,28.8,83.8,10,6,7,9.6,15.5
1693000336,30.4,86.7,12.8,20.5,300,WNW,1010,29.81,0,0,47,9,31.6,88.9,10,6,8,14.8,23.8
1693000337,29,84.2,8.1,13,300,WNW,1015,29.97,0,0,58,50,30.1,86.3,8,4,7,13,20.9
1693000338,26,78.8,11.9,19.1,300,WNW,1015,29.97,0,0,58,50,26.6,79.9,10,6,7,13.4,21.6
1693000339,25.6,78.1,11.2,18,273,W,1011,29.86,0,0,67,52,27.1,80.8,10,6,7,13,20.9
1693000340,29,84.2,11.4,18.4,284,WNW,1010,29.83,0,0,53,25,30.4,86.7,10,6,7,13.2,21.2
1693000341,27.6,81.7,9.4,15.1,302,WNW,1009,29.8,0,0,65,55,29.7,85.5,10,6,7,10.7,17.3
1693000342,27.1,80.8,9.4,15.1,280,W,1010,29.83,0,0,55,13,28.1,82.6,10,6,7,10.7,17.3
1693000343,27.3,81.1,9.4,15.1,296,WNW,1010,29.82,0,0,59,22,28.6,83.5,10,6,7,10.7,17.3
1693000344,29.1,84.4,9.6,15.5,306,NW,1010,29.81,0,0,50,8,30.1,86.2,10,6,7,11.2,18
1693000345,27.7,81.9,12.3,19.8,291,WNW,1010,29.82,0,0,54,7,28.7,83.7,10,6,7,14.1,22.7
1693000346,26,78.8,5.6,9,260,W,1013,29.91,0,0,70,50,27.5,81.6,8,4,6,11.4,18.4
1693000347,29.3,84.7,6.5,10.4,295,WNW,1008,29.76,0.1,0,65,87,32.5,90.5,10,6,6,7.8,12.6
1693000348,28.7,83.7,15.2,24.5,297,WNW,1009,29.79,0,0,62,64,31,87.8,10,6,6,17.4,28.1
1693000349,28,82.4,8.3,13.3,300,WNW,1009,29.81,0,0,64,89,30.2,86.4,10,6,6,9.6,15.5
1693000350,28.3,82.9,12.1,19.4,305,NW,1009,29.78,0,0,62,45,30.4,86.7,10,6,7,14.3,23
1693000351,28.4,83.1,10.7,17.3,299,WNW,1009,29.8,0,0,65,36,30.9,87.6,10,6,7,12.3,19.8
1693000352,28.6,83.5,6.3,10.1,278,W,1009,29.8,0,0,58,87,30.3,86.5,10,6,6,7.2,11.5
1693000353,25,77,7.6,12.2,266,W,1011,29.85,0,0,68,42,26.5,79.7,10,6,7,8.7,14
1693000354,26,78.8,5.6,9,260,W,1013,29.91,0,0,70,50,27.1,80.8,8,4,7,13.6,22
1693000355,27.6,81.7,9.4,15.1,302,WNW,1009,29.8,0,0,65,55,29.7,85.5,10,6,7,10.7,17.3
1693000356,26.4,79.5,9.8,15.8,270,W,1010,29.84,0,0,64,62,27.9,82.2,10,6,7,11.4,18.4
1693000357,28.8,83.8,8.3,13.3,300,WNW,1009,29.78,0,0,60,74,31.1,88,10,6,6,9.6,15.5
1693000358,29.1,84.4,12.8,20.5,264,W,1009,29.8,0,0,59,80,31.3,88.3,10,6,6,14.8,23.8
1693000359,28,82.4,2.2,3.6,256,WSW,1010,29.83,0,0,71,30,30.9,87.6,10,6,7,2,3.2
1693000360,30,86,13.6,22,310,NW,1010,29.83,0,0,70,50,33.1,91.5,5,3,7,9.8,15.8
1693000361,27.3,81.1,10.3,16.6,306,NW,1010,29.82,0,0,71,63,29.8,85.6,10,6,6,11.9,19.1
1693000362,28.5,83.3,14.1,22.7,297,WNW,1009,29.8,0,0,63,57,30.9,87.6,10,6,7,16.1,25.9
1693000363,28.6,83.5,9.4,15.1,306,NW,1008,29.76,0,0,65,14,31.4,88.5,10,6,7,11.2,18
1693000364,27.7,81.9,6.3,10.1,306,NW,1010,29.82,0,0,58,31,29.1,84.4,10,6,7,7.2,11.5
1693000365,27.5,81.5,10.3,16.6,298,WNW,1010,29.82,0,0,61,47,29.1,84.4,10,6,7,11.9,19.1
1693000366,27,80.6,8.1,13,260,W,1010,29.83,0.2,0.01,84,75,29.1,84.3,2.5,1,6,7.8,12.6
1693000367,27,80.6,8.1,13,260,W,1010,29.83,0.1,0,84,75,29.1,84.4,2.5,1,6,8.7,14
1693000368,27,80.6,8.1,13,260,W,1010,29.83,0.2,0.01,84,75,29.6,85.4,2.5,1,6,9.4,15.1
1693000369,30,86,13.6,22,310,NW,1010,29.83,0.1,0,70,50,33.7,92.7,5,3,6,11.2,18
1693000370,32,89.6,10.5,16.9,320,NW,1005,29.68,0,0,63,50,36.4,97.4,4,2,8,9.8,15.8
1693000371,30.5,86.9,7.6,12.2,304,NW,1007,29.72,0,0,61,11,34.2,93.6,10,6,8,8.7,14
1693000372,25.7,78.3,7.6,12.2,321,NW,1009,29.8,0,0,65,33,27.1,80.8,10,6,7,8.7,14
1693000373,30,86,6.7,10.8,281,WNW,1007,29.72,0,0,62,9,33.3,91.9,10,6,8,7.8,12.6
1693000374,32,89.6,10.5,16.9,320,NW,1005,29.68,0,0,63,50,34.2,93.6,4,2,8,11.6,18.7
1693000375,32,89.6,10.5,16.9,320,NW,1005,29.68,0,0,63,50,34.2,93.5,4,2,8,11.6,18.7
1693000376,33.4,92.1,6.7,10.8,346,NNW,1005,29.67,0,0,49,14,37.5,99.5,10,6,8,7.8,12.6
1693000377,30.8,87.4,2.2,3.6,335,NNW,1008,29.76,0,0,61,15,34.8,94.6,10,6,8,1.6,2.5
1693000378,32.9,91.2,5.4,8.6,343,NNW,1004,29.66,0,0,50,31,36.5,97.7,10,6,8,6.7,10.8
1693000379,32,89.6,4.3,6.8,270,W,1007,29.74,0,0,67,50,37.9,100.2,4,2,7,7.8,12.6
1693000380,32,89.6,10.5,16.9,320,NW,1005,29.68,0,0,63,50,34.4,93.8,4,2,8,10.5,16.9
1693000381,32.3,90.1,5.8,9.4,323,NW,1006,29.69,0,0,52,20,35.9,96.6,10,6,8,6.7,10.8
1693000382,32,89.6,10.5,16.9,320,NW,1005,29.68,0,0,63,50,34.4,93.8,4,2,8,10.5,16.9
1693000383,30.5,86.9,7.6,12.2,304,NW,1007,29.72,0,0,61,11,34.2,93.6,10,6,8,8.7,14
1693000384,32.7,90.9,6.7,10.8,329,NNW,1004,29.66,0,0,54,20,37.2,99,10,6,8,8.5,13.7
1693000385,33.2,91.8,6.7,10.8,324,NW,1005,29.69,0,0,48,12,36.7,98.1,10,6,8,7.8,12.6
1693000386,32,89.6,4.3,6.8,270,W,1007,29.74,0,0,67,50,35.5,95.9,4,2,8,8.1,13
1693000387,34.6,94.3,2.2,3.6,311,NW,1004,29.66,0,0,45,19,38.7,101.7,10,6,8,1.1,1.8
1693000388,32,89.6,4.3,6.8,270,W,1007,29.74,0,0,67,50,36.3,97.3,4,2,8,8.3,13.3
1693000389,30.3,86.5,4.9,7.9,324,NW,1007,29.75,0,0,56,16,33,91.4,10,6,8,5.6,9
1693000390,29.6,85.3,6,9.7,266,W,1007,29.74,0,0,61,12,32.6,90.7,10,6,7,6.9,11.2
1693000391,32.1,89.8,12.5,20.2,251,WSW,1005,29.68,0,0,48,5,34.6,94.3,10,6,8,14.3,23
1693000392,31.1,88,22.6,36.4,203,SSW,1004,29.63,0,0,50,0,33.2,91.8,10,6,8,25.9,41.8
1693000393,30.4,86.7,10.5,16.9,251,WSW,1006,29.71,0,0,54,4,32.8,91,10,6,8,12.1,19.4
1693000394,34.6,94.3,10.7,17.3,230,SW,1004,29.65,0,0,41,6,37.4,99.3,10,6,8,12.3,19.8
1693000395,30.4,86.7,16.6,26.6,219,SW,1006,29.7,0,0,51,3,32.2,90,10,6,8,19,30.6
1693000396,30.3,86.5,19.9,32,211,SSW,1005,29.68,0,0,51,0,32,89.6,10,6,8,22.8,36.7
1693000397,34.6,94.3,9.8,15.8,222,SW,1004,29.64,0,0,41,5,37.6,99.7,10,6,8,11.4,18.4
1693000398,29.1,84.4,17.2,27.7,214,SW,1006,29.71,0,0,56,6,30.9,87.6,10,6,7,19.9,32
1693000399,32.5,90.5,13.6,22,241,WSW,1005,29.68,0,0,45,5,34.7,94.5,10,6,8,15.7,25.2
1693000400,32.5,90.5,16.6,26.6,207,SSW,1004,29.66,0,0,43,2,34.3,93.7,10,6,8,19,30.6
1693000401,27,80.6,14.8,23.8,247,WSW,1009,29.78,0,0,66,6,28.9,84,10,6,7,17,27.4
1693000402,28.5,83.3,11.6,18.7,238,WSW,1007,29.75,0,0,57,6,30.1,86.2,10,6,7,13.4,21.6
1693000403,30.2,86.4,11.9,19.1,260,W,1007,29.72,0,0,52,0,32.2,90,10,6,8,13.6,22
1693000404,29.7,85.5,13.4,21.6,262,W,1007,29.74,0,0,54,2,31.7,89.1,10,6,7,15.4,24.8
1693000405,30,86,10.5,16.9,300,WNW,1009,29.8,0,0,66,50,32.4,90.4,3.5,2,7,12.3,19.8
1693000406,30.1,86.2,13.2,21.2,264,W,1007,29.74,0,0,54,3,32.3,90.1,10,6,8,15.2,24.5
1693000407,29.3,84.7,15.9,25.6,232,SW,1007,29.72,0,0,55,6,31.1,88,10,6,7,18.3,29.5
1693000408,27,80.6,13.9,22.3,234,SW,1008,29.77,0,0,61,20,28.4,83.1,10,6,7,15.9,25.6
1693000409,27.9,82.2,13.9,22.3,249,WSW,1007,29.73,0,0,58,3,29.5,85.1,10,6,7,15.9,25.6
1693000410,32.5,90.5,10.5,16.9,270,W,1005,29.68,0,0,47,11,35.2,95.4,10,6,8,12.1,19.4
1693000411,28.1,82.6,12.1,19.4,239,WSW,1008,29.78,0,0,60,53,29.9,85.8,10,6,7,13.9,22.3
1693000412,27.8,82,14.1,22.7,236,WSW,1008,29.76,0,0,63,0,29.6,85.3,10,6,7,16.1,25.9
1693000413,27.9,82.2,16.1,25.9,219,SW,1007,29.74,0,0,59,36,29.5,85.1,10,6,7,18.6,29.9
1693000414,30,86,10.5,16.9,300,WNW,1009,29.8,0,0,66,50,31.9,89.5,3.5,2,8,12.3,19.8
1693000415,27.9,82.2,16.1,25.9,219,SW,1007,29.74,0,0,59,36,29.5,85.1,10,6,7,18.6,29.9
1693000416,33,91.4,13.6,22,280,W,1009,29.8,0.4,0.02,59,50,38.3,100.9,6,3,7,13.9,22.3
1693000417,34,93.2,4.3,6.8,30,NNE,1009,29.8,0.4,0.02,50,25,41.1,105.9,6,3,7,8.5,13.7
1693000418,33,91.4,13.6,22,280,W,1009,29.8,0.6,0.02,59,50,37.9,100.2,6,3,7,14.1,22.7
1693000419,32.4,90.3,8.7,14,301,WNW,1008,29.78,0,0,47,49,35,95,10,6,8,10.1,16.2
1693000420,31.2,88.2,14.3,23,211,SSW,1009,29.8,0,0,59,23,35.3,95.5,10,6,8,16.6,26.6
1693000421,32.9,91.2,2.2,3.6,260,W,1009,29.78,0,0,46,25,35.6,96.1,10,6,8,1.8,2.9
1693000422,31.3,88.3,8.5,13.7,241,WSW,1009,29.79,0,0,58,45,35.3,95.5,10,6,8,9.8,15.8
1693000423,33,91.4,13.6,22,280,W,1009,29.8,0.2,0.01,59,50,35.7,96.3,6,3,7,14.8,23.8
1693000424,31,87.8,4.3,6.8,190,S,1011,29.85,0,0,52,25,33.1,91.5,6,3,8,7.4,11.9
1693000425,29.3,84.7,4.3,6.8,321,NW,1010,29.82,0,0,60,44,31.7,89.1,10,6,7,4.9,7.9
1693000426,34,93.2,4.3,6.8,30,NNE,1009,29.8,0,0,50,25,38.6,101.4,6,3,8,1.1,1.8
1693000427,33,91.4,13.6,22,280,W,1009,29.8,0.2,0.01,59,50,35.9,96.5,6,3,7,14.1,22.7
1693000428,34,93.2,4.3,6.8,30,NNE,1009,29.8,0,0,50,25,38.9,102.1,6,3,8,4.5,7.2
1693000429,32.2,90,9.4,15.1,298,WNW,1009,29.8,0.1,0,48,70,34.9,94.8,10,6,7,11.2,18
1693000430,29.5,85.1,11.2,18,302,WNW,1010,29.83,0,0,48,33,30.5,86.9,10,6,7,13,20.9
1693000431,29.2,84.6,4.3,6.8,305,NW,1010,29.82,0.1,0,62,82,31.9,89.4,10,6,6,5.1,8.3
1693000432,30.6,87.1,3.8,6.1,328,NNW,1004,29.66,0.1,0,65,80,35.3,95.5,10,6,7,4.7,7.6
1693000433,31.7,89.1,5.8,9.4,308,NW,1004,29.66,0,0,60,11,36.5,97.7,10,6,8,6.7,10.8
1693000434,32.2,90,5.6,9,286,WNW,1004,29.65,0,0,56,9,36.6,97.9,10,6,8,6.5,10.4
1693000435,32.5,90.5,5.6,9,294,WNW,1004,29.65,0.3,0.01,53,86,36.4,97.5,9,5,7,7.6,12.2
1693000436,32.2,90,10.3,16.6,309,NW,1005,29.67,0,0,52,9,35.7,96.3,10,6,8,11.9,19.1
1693000437,32,89.6,5.4,8.6,265,W,1004,29.66,0.1,0,58,82,36.6,97.9,10,6,7,6.7,10.8
1693000438,32.3,90.1,8.9,14.4,298,WNW,1005,29.67,0,0,51,8,35.7,96.3,10,6,8,10.3,16.6
1693000439,32.7,90.9,9.6,15.5,296,WNW,1005,29.67,0,0,49,10,36,96.8,10,6,8,11.2,18
1693000440,33,91.4,8.9,14.4,305,NW,1005,29.67,0,0,48,10,36.1,97,10,6,8,10.3,16.6
1693000441,31.2,88.2,4.9,7.9,297,WNW,1005,29.66,0.2,0.01,63,87,36.2,97.2,9,5,7,6.5,10.4
1693000442,31,87.8,6.9,11.2,270,W,1006,29.71,0,0,63,0,32.3,90.2,5,3,8,10.7,17.3
1693000443,31.9,89.4,4.5,7.2,270,W,1004,29.65,0.4,0.02,56,86,36.1,97,9,5,7,6.7,10.8
1693000444,29.3,84.7,2.9,4.7,10,N,1005,29.66,0.1,0,70,82,33.5,92.3,10,6,6,3.6,5.8
1693000445,31.5,88.7,3.4,5.4,294,WNW,1004,29.65,0.2,0.01,62,78,36.6,97.9,10,6,7,4.5,7.2
1693000446,32.7,90.9,8.1,13,279,W,1005,29.67,0,0,47,12,35.6,96.1,10,6,8,9.2,14.8
1693000447,31.8,89.2,10.3,16.6,300,WNW,1005,29.67,0,0,53,11,35.2,95.4,10,6,8,11.9,19.1
